date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2015-02-15,Millet - Wholesale,100 KG,cereals and tubers,9000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2015-03-15,Millet - Wholesale,100 KG,cereals and tubers,9340.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2015-04-15,Millet - Wholesale,100 KG,cereals and tubers,10250.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2015-05-15,Millet - Wholesale,100 KG,cereals and tubers,11250.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2015-08-15,Millet - Wholesale,100 KG,cereals and tubers,11000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2015-09-15,Millet - Wholesale,100 KG,cereals and tubers,10760.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2015-10-15,Millet - Wholesale,100 KG,cereals and tubers,7320.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2015-11-15,Millet - Wholesale,100 KG,cereals and tubers,6840.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2015-12-15,Millet - Wholesale,100 KG,cereals and tubers,6988.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2016-01-15,Millet - Wholesale,100 KG,cereals and tubers,7267.5,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2016-02-15,Millet - Wholesale,100 KG,cereals and tubers,7510.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2016-03-15,Millet - Wholesale,100 KG,cereals and tubers,7620.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2016-04-15,Millet - Wholesale,100 KG,cereals and tubers,7830.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2016-05-15,Millet - Wholesale,100 KG,cereals and tubers,10225.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2016-06-15,Millet - Wholesale,100 KG,cereals and tubers,9500.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2016-07-15,Millet - Wholesale,100 KG,cereals and tubers,12100.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2016-08-15,Millet - Wholesale,100 KG,cereals and tubers,12860.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2016-09-15,Millet - Wholesale,100 KG,cereals and tubers,13100.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2016-10-15,Millet - Wholesale,100 KG,cereals and tubers,12000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2016-11-15,Millet - Wholesale,100 KG,cereals and tubers,12060.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2016-12-15,Millet - Wholesale,100 KG,cereals and tubers,13520.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2017-01-15,Millet - Wholesale,100 KG,cereals and tubers,16245.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2017-02-15,Millet - Wholesale,100 KG,cereals and tubers,16195.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2017-03-15,Millet - Wholesale,100 KG,cereals and tubers,16096.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2017-04-15,Millet - Wholesale,100 KG,cereals and tubers,16030.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2017-05-15,Millet - Wholesale,100 KG,cereals and tubers,16820.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2017-06-15,Millet - Wholesale,100 KG,cereals and tubers,16850.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2017-07-15,Millet - Wholesale,100 KG,cereals and tubers,16690.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2018-02-15,Millet - Wholesale,100 KG,cereals and tubers,11340.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2018-03-15,Millet - Wholesale,100 KG,cereals and tubers,11315.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2018-04-15,Millet - Wholesale,100 KG,cereals and tubers,11515.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2018-05-15,Millet - Wholesale,100 KG,cereals and tubers,11824.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,73,14,9,1,1980_73_14_9,
2015-01-15,Yam - Wholesale,100 KG,cereals and tubers,20000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2015-02-15,Yam - Wholesale,100 KG,cereals and tubers,20000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2015-03-15,Yam - Wholesale,100 KG,cereals and tubers,21200.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2015-04-15,Yam - Wholesale,100 KG,cereals and tubers,24250.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2015-05-15,Yam - Wholesale,100 KG,cereals and tubers,27500.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2015-08-15,Yam - Wholesale,100 KG,cereals and tubers,35000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2015-09-15,Yam - Wholesale,100 KG,cereals and tubers,35000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2015-10-15,Yam - Wholesale,100 KG,cereals and tubers,38750.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2015-11-15,Yam - Wholesale,100 KG,cereals and tubers,40100.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2015-12-15,Yam - Wholesale,100 KG,cereals and tubers,41920.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2016-01-15,Yam - Wholesale,100 KG,cereals and tubers,42600.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2016-02-15,Yam - Wholesale,100 KG,cereals and tubers,44100.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2016-03-15,Yam - Wholesale,100 KG,cereals and tubers,44200.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2016-04-15,Yam - Wholesale,100 KG,cereals and tubers,49750.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2016-05-15,Yam - Wholesale,100 KG,cereals and tubers,55300.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2016-06-15,Yam - Wholesale,100 KG,cereals and tubers,58000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2016-07-15,Yam - Wholesale,100 KG,cereals and tubers,58000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2016-08-15,Yam - Wholesale,100 KG,cereals and tubers,47600.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2016-09-15,Yam - Wholesale,100 KG,cereals and tubers,45900.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2016-10-15,Yam - Wholesale,100 KG,cereals and tubers,41450.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2016-11-15,Yam - Wholesale,100 KG,cereals and tubers,41040.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2016-12-15,Yam - Wholesale,100 KG,cereals and tubers,43000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2017-01-15,Yam - Wholesale,100 KG,cereals and tubers,46950.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2017-02-15,Yam - Wholesale,100 KG,cereals and tubers,47500.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2017-03-15,Yam - Wholesale,100 KG,cereals and tubers,56570.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2018-02-15,Yam - Wholesale,100 KG,cereals and tubers,30125.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,14,9,1,1980_99_14_9,
2017-04-15,Yam - Retail,KG,cereals and tubers,200.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,15,5,1,1980_99_15_5,
2017-05-15,Yam - Retail,KG,cereals and tubers,143.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,15,5,1,1980_99_15_5,
2017-07-15,Yam - Retail,KG,cereals and tubers,48.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,15,5,1,1980_99_15_5,
2017-08-15,Yam - Retail,KG,cereals and tubers,22.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,15,5,1,1980_99_15_5,
2018-03-15,Yam - Retail,KG,cereals and tubers,347.2222,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,15,5,1,1980_99_15_5,
2018-04-15,Yam - Retail,KG,cereals and tubers,376.7361,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,15,5,1,1980_99_15_5,
2018-05-15,Yam - Retail,KG,cereals and tubers,390.2778,NGN,Nigeria,Adamawa,2211,Mubi,1980,99,15,5,1,1980_99_15_5,
2015-01-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,15000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2015-02-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,15000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2015-03-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,14600.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2015-04-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,15250.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2015-05-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,15500.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2015-08-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,16030.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2015-09-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,16396.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2015-10-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,17250.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2015-11-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,10300.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2015-12-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,12400.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2016-01-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,14025.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2016-02-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,17475.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2016-03-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,17600.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2016-04-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,16750.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2016-05-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,18800.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2016-06-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,21300.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2016-07-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,22900.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2016-08-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,22820.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2016-09-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,22200.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2016-10-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,18450.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2016-11-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,18760.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2016-12-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,23900.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2017-01-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,22925.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2017-02-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,25150.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2017-03-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,23020.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2017-04-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,21525.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2017-05-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,22220.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2017-06-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,21650.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2017-07-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,24375.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2017-08-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,20800.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2018-02-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,19605.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2018-03-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,19865.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2018-04-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,20640.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2018-05-15,Groundnuts (shelled) - Wholesale,100 KG,pulses and nuts,21156.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,119,14,9,5,1980_119_14_9,
2015-01-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,4000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2015-02-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,4000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2015-03-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,4180.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2015-04-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,4250.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2015-05-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,3950.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2015-08-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,4065.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2015-09-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,4500.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2015-10-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,4900.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2015-11-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,4820.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2015-12-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,5160.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2016-01-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,5420.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2016-02-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,6715.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2016-03-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,6620.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2016-04-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,7910.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2016-05-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,9200.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2016-06-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,11660.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2016-07-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,12300.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2016-08-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,15820.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2016-09-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,21150.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2016-10-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,22300.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2016-11-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,24700.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2016-12-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,16535.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2017-01-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,15300.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2017-02-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,17775.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2017-03-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,14740.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2017-04-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,16300.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2017-05-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,17696.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2017-06-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,19100.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2017-07-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,19050.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2017-08-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,20000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2018-02-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,14310.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2018-03-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,14610.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2018-04-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,14875.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2018-05-15,Sorghum (white) - Wholesale,100 KG,cereals and tubers,14712.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,135,14,9,1,1980_135_14_9,
2015-02-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,4500.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2015-03-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,4580.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2015-04-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,5375.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2015-05-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,4750.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2015-08-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,5105.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2015-09-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,5124.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2015-10-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,5000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2015-11-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,5450.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2015-12-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,5024.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2016-01-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,5500.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2016-02-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,6550.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2016-03-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,6500.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2016-04-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,8110.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2016-05-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,11400.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2016-06-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,14124.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2016-07-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,14525.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2016-08-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,16560.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2016-09-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,18025.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2016-10-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,14900.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2016-11-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,13640.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2016-12-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,14650.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2017-01-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,13000.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2018-02-15,Maize (yellow) - Wholesale,50 KG,cereals and tubers,10575.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,14,22,1,1980_136_14_22,
2017-03-15,Maize (yellow) - Retail,KG,cereals and tubers,117.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,15,5,1,1980_136_15_5,
2018-03-15,Maize (yellow) - Retail,KG,cereals and tubers,88.2256,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,15,5,1,1980_136_15_5,
2018-04-15,Maize (yellow) - Retail,KG,cereals and tubers,95.655,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,15,5,1,1980_136_15_5,
2018-05-15,Maize (yellow) - Retail,KG,cereals and tubers,97.248,NGN,Nigeria,Adamawa,2211,Mubi,1980,136,15,5,1,1980_136_15_5,
2015-01-15,Fuel (diesel) - Retail,L,non-food,200.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,284,15,15,8,1980_284_15_15,
2015-02-15,Fuel (diesel) - Retail,L,non-food,200.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,284,15,15,8,1980_284_15_15,
2015-03-15,Fuel (diesel) - Retail,L,non-food,206.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,284,15,15,8,1980_284_15_15,
2015-04-15,Fuel (diesel) - Retail,L,non-food,230.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,284,15,15,8,1980_284_15_15,
2015-05-15,Fuel (diesel) - Retail,L,non-food,227.5,NGN,Nigeria,Adamawa,2211,Mubi,1980,284,15,15,8,1980_284_15_15,
2015-08-15,Fuel (diesel) - Retail,L,non-food,193.5,NGN,Nigeria,Adamawa,2211,Mubi,1980,284,15,15,8,1980_284_15_15,
2015-09-15,Fuel (diesel) - Retail,L,non-food,196.0,NGN,Nigeria,Adamawa,2211,Mubi,1980,284,15,15,8,1980_284_15_15,
